record_type,mode,n_ops,repeat,threads,k_value,planned_ops,successful_ops,failed_ops,total_ms,avg_ms_per_success,tps_success,event_rows,log_rows,checkpoint_rows,mean_total_ms,stddev_total_ms,min_total_ms,max_total_ms,iqr_total_ms
RUN,HMAC_ONLY,48000,10,16,0,48000,48000,0,83968.160,1.749336671,571.645,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,10,16,100,48000,48000,0,93649.963,1.951040890,512.547,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,10,16,0,48000,48000,0,159400.074,3.320834875,301.129,0,48000,0,,,,,
RUN,STANDARD,48000,10,16,0,48000,48000,0,36889.270,0.768526467,1301.191,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,11,16,100,48000,48000,0,91452.132,1.905252746,524.865,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,11,16,0,48000,48000,0,158463.549,3.301323927,302.909,0,48000,0,,,,,
RUN,STANDARD,48000,11,16,0,48000,48000,0,38287.764,0.797661756,1253.664,0,0,0,,,,,
RUN,HMAC_ONLY,48000,11,16,0,48000,48000,0,71540.875,1.490434888,670.945,48000,0,0,,,,,
RUN,HMAC_STRICT,48000,12,16,0,48000,48000,0,164833.226,3.434025533,291.203,0,48000,0,,,,,
RUN,STANDARD,48000,12,16,0,48000,48000,0,39124.538,0.815094544,1226.852,0,0,0,,,,,
RUN,HMAC_ONLY,48000,12,16,0,48000,48000,0,62475.945,1.301582179,768.296,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,12,16,100,48000,48000,0,92916.952,1.935769829,516.590,48000,0,480,,,,,
RUN,STANDARD,48000,13,16,0,48000,48000,0,36955.515,0.769906565,1298.859,0,0,0,,,,,
RUN,HMAC_ONLY,48000,13,16,0,48000,48000,0,70865.468,1.476363925,677.340,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,13,16,100,48000,48000,0,91745.399,1.911362475,523.187,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,13,16,0,48000,48000,0,163720.752,3.410849008,293.182,0,48000,0,,,,,
RUN,HMAC_ONLY,48000,14,16,0,48000,48000,0,73916.052,1.539917750,649.385,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,14,16,100,48000,48000,0,93876.533,1.955761104,511.310,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,14,16,0,48000,48000,0,163894.252,3.414463583,292.872,0,48000,0,,,,,
RUN,STANDARD,48000,14,16,0,48000,48000,0,36831.785,0.767328844,1303.222,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,15,16,100,48000,48000,0,90495.602,1.885325048,530.413,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,15,16,0,48000,48000,0,169683.317,3.535069108,282.880,0,48000,0,,,,,
RUN,STANDARD,48000,15,16,0,48000,48000,0,39206.908,0.816810583,1224.274,0,0,0,,,,,
RUN,HMAC_ONLY,48000,15,16,0,48000,48000,0,76402.015,1.591708640,628.256,48000,0,0,,,,,
RUN,HMAC_STRICT,48000,16,16,0,48000,48000,0,166783.311,3.474652317,287.799,0,48000,0,,,,,
RUN,STANDARD,48000,16,16,0,48000,48000,0,36647.549,0.763490604,1309.774,0,0,0,,,,,
RUN,HMAC_ONLY,48000,16,16,0,48000,48000,0,69357.334,1.444944452,692.068,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,16,16,100,48000,48000,0,93007.516,1.937656590,516.087,48000,0,480,,,,,
SUMMARY,STANDARD,48000,-1,16,0,,,,37889.909,0.789373108,1266.850,,,,37778.970,1016.955,36377.224,39399.327,1533.144
SUMMARY,HMAC_ONLY,48000,-1,16,0,,,,69999.932,1.458331916,685.773,,,,71373.478,6675.615,62475.945,83968.160,7964.766
SUMMARY,HMAC_CHECKPOINT,48000,-1,16,100,,,,92102.825,1.918808859,521.157,,,,91940.329,1613.073,86946.336,93876.533,1267.511
SUMMARY,HMAC_STRICT,48000,-1,16,0,,,,161212.142,3.358586300,297.749,,,,162199.125,3997.713,157783.404,169797.708,5518.464
RUN,STANDARD,96000,1,32,0,96000,96000,0,75289.492,0.784265546,1275.078,0,0,0,,,,,
RUN,HMAC_ONLY,96000,1,32,0,96000,96000,0,99673.031,1.038260735,963.149,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,1,32,100,96000,96000,0,161043.156,1.677532879,596.114,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,1,32,0,96000,96000,0,341510.704,3.557403161,281.104,0,96000,0,,,,,
RUN,HMAC_ONLY,96000,2,32,0,96000,96000,0,105781.409,1.101889676,907.532,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,2,32,100,96000,96000,0,161571.906,1.683040689,594.163,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,2,32,0,96000,96000,0,359274.503,3.742442744,267.205,0,96000,0,,,,,
RUN,STANDARD,96000,2,32,0,96000,96000,0,76564.924,0.797551287,1253.838,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,3,32,100,96000,96000,0,151584.239,1.579002486,633.311,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,3,32,0,96000,96000,0,342352.031,3.566166985,280.413,0,96000,0,,,,,
RUN,STANDARD,96000,3,32,0,96000,96000,0,75328.950,0.784676560,1274.410,0,0,0,,,,,
RUN,HMAC_ONLY,96000,3,32,0,96000,96000,0,102114.803,1.063695865,940.118,96000,0,0,,,,,
RUN,HMAC_STRICT,96000,4,32,0,96000,96000,0,391707.737,4.080288924,245.081,0,96000,0,,,,,
RUN,STANDARD,96000,4,32,0,96000,96000,0,76428.255,0.796127651,1256.080,0,0,0,,,,,
RUN,HMAC_ONLY,96000,4,32,0,96000,96000,0,98888.687,1.030090490,970.788,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,4,32,100,96000,96000,0,155748.264,1.622377746,616.379,96000,0,960,,,,,
RUN,STANDARD,96000,5,32,0,96000,96000,0,76606.442,0.797983775,1253.158,0,0,0,,,,,
RUN,HMAC_ONLY,96000,5,32,0,96000,96000,0,103422.377,1.077316425,928.232,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,5,32,100,96000,96000,0,162382.029,1.691479472,591.198,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,5,32,0,96000,96000,0,361794.966,3.768697561,265.344,0,96000,0,,,,,
RUN,HMAC_ONLY,96000,6,32,0,96000,96000,0,106610.886,1.110530058,900.471,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,6,32,100,96000,96000,0,161698.411,1.684358452,593.698,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,6,32,0,96000,96000,0,351583.303,3.662326073,273.051,0,96000,0,,,,,
RUN,STANDARD,96000,6,32,0,96000,96000,0,75949.336,0.791138918,1264.001,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,7,32,100,96000,96000,0,160932.087,1.676375903,596.525,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,7,32,0,96000,96000,0,382086.301,3.980065631,251.252,0,96000,0,,,,,
RUN,STANDARD,96000,7,32,0,96000,96000,0,75912.419,0.790754363,1264.615,0,0,0,,,,,
RUN,HMAC_ONLY,96000,7,32,0,96000,96000,0,103626.461,1.079442302,926.404,96000,0,0,,,,,
RUN,HMAC_STRICT,96000,8,32,0,96000,96000,0,360266.323,3.752774193,266.470,0,96000,0,,,,,
RUN,STANDARD,96000,8,32,0,96000,96000,0,77489.424,0.807181497,1238.879,0,0,0,,,,,
RUN,HMAC_ONLY,96000,8,32,0,96000,96000,0,105882.113,1.102938677,906.669,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,8,32,100,96000,96000,0,160145.511,1.668182404,599.455,96000,0,960,,,,,
RUN,STANDARD,96000,9,32,0,96000,96000,0,77499.661,0.807288139,1238.715,0,0,0,,,,,
RUN,HMAC_ONLY,96000,9,32,0,96000,96000,0,100337.667,1.045184035,956.769,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,9,32,100,96000,96000,0,158565.711,1.651726157,605.427,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,9,32,0,96000,96000,0,364226.185,3.794022757,263.572,0,96000,0,,,,,
RUN,HMAC_ONLY,96000,10,32,0,96000,96000,0,105068.076,1.094459128,913.693,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,10,32,100,96000,96000,0,159162.824,1.657946083,603.156,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,10,32,0,96000,96000,0,348477.959,3.629978739,275.484,0,96000,0,,,,,
RUN,STANDARD,96000,10,32,0,96000,96000,0,78008.366,0.812587144,1230.637,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,11,32,100,96000,96000,0,146369.195,1.524679114,655.876,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,11,32,0,96000,96000,0,373800.843,3.893758777,256.821,0,96000,0,,,,,
RUN,STANDARD,96000,11,32,0,96000,96000,0,76144.694,0.793173897,1260.758,0,0,0,,,,,
RUN,HMAC_ONLY,96000,11,32,0,96000,96000,0,100613.582,1.048058141,954.146,96000,0,0,,,,,
RUN,HMAC_STRICT,96000,12,32,0,96000,96000,0,356903.173,3.717741380,268.981,0,96000,0,,,,,
RUN,STANDARD,96000,12,32,0,96000,96000,0,76282.366,0.794607974,1258.482,0,0,0,,,,,
RUN,HMAC_ONLY,96000,12,32,0,96000,96000,0,100704.280,1.049002916,953.286,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,12,32,100,96000,96000,0,159318.749,1.659570302,602.566,96000,0,960,,,,,
RUN,STANDARD,96000,13,32,0,96000,96000,0,76769.576,0.799683083,1250.495,0,0,0,,,,,
RUN,HMAC_ONLY,96000,13,32,0,96000,96000,0,100039.335,1.042076409,959.623,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,13,32,100,96000,96000,0,166418.362,1.733524602,576.859,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,13,32,0,96000,96000,0,364746.005,3.799437547,263.197,0,96000,0,,,,,
RUN,HMAC_ONLY,96000,14,32,0,96000,96000,0,104674.860,1.090363122,917.126,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,14,32,100,96000,96000,0,163550.734,1.703653477,586.974,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,14,32,0,96000,96000,0,368617.935,3.839770153,260.432,0,96000,0,,,,,
RUN,STANDARD,96000,14,32,0,96000,96000,0,77266.872,0.804863254,1242.447,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,15,32,100,96000,96000,0,160963.555,1.676703696,596.408,96000,0,960,,,,,
RUN,HMAC_STRICT,96000,15,32,0,96000,96000,0,356051.932,3.708874295,269.624,0,96000,0,,,,,
RUN,STANDARD,96000,15,32,0,96000,96000,0,80315.500,0.836619789,1195.286,0,0,0,,,,,
RUN,HMAC_ONLY,96000,15,32,0,96000,96000,0,100447.330,1.046326358,955.725,96000,0,0,,,,,
RUN,HMAC_STRICT,96000,16,32,0,96000,96000,0,401340.414,4.180629311,239.198,0,96000,0,,,,,
RUN,STANDARD,96000,16,32,0,96000,96000,0,77813.261,0.810554797,1233.723,0,0,0,,,,,
RUN,HMAC_ONLY,96000,16,32,0,96000,96000,0,103890.228,1.082189875,924.052,96000,0,0,,,,,
RUN,HMAC_CHECKPOINT,96000,16,32,100,96000,96000,0,161024.828,1.677341955,596.181,96000,0,960,,,,,
SUMMARY,STANDARD,96000,-1,32,0,,,,76585.683,0.797767531,1253.498,,,,76854.346,1234.704,75289.492,80315.500,1396.129
SUMMARY,HMAC_ONLY,96000,-1,32,0,,,,102768.590,1.070506145,934.175,,,,102610.945,2545.521,98888.687,106610.886,4353.249
SUMMARY,HMAC_CHECKPOINT,96000,-1,32,100,,,,160947.821,1.676539799,596.467,,,,159404.973,4768.283,146369.195,166418.362,2589.987
SUMMARY,HMAC_STRICT,96000,-1,32,0,,,,361030.644,3.760735877,265.907,,,,364046.269,16595.733,341510.704,401340.414,14978.887
