record_type,mode,n_ops,repeat,threads,k_value,planned_ops,successful_ops,failed_ops,total_ms,avg_ms_per_success,tps_success,event_rows,log_rows,checkpoint_rows,mean_total_ms,stddev_total_ms,min_total_ms,max_total_ms,iqr_total_ms
RUN,HMAC_COMPUTE,10000,30,1,0,10000,10000,0,32199.662,3.219966230,310.562,0,0,0,,,,,
RUN,STANDARD,10000,30,1,0,10000,10000,0,21415.399,2.141539870,466.954,0,0,0,,,,,
SUMMARY,STANDARD,10000,-1,1,0,,,,20818.806,2.081880575,480.364,,,,20818.268,716.063,19839.895,22246.823,1217.556
SUMMARY,HMAC_COMPUTE,10000,-1,1,0,,,,33130.052,3.313005175,301.846,,,,33271.114,1073.114,31970.319,35445.165,2013.972
RUN,STANDARD,50000,1,1,0,50000,50000,0,100579.975,2.011599504,497.117,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,1,1,0,50000,50000,0,162422.240,3.248444792,307.840,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,2,1,0,50000,50000,0,162398.130,3.247962600,307.885,0,0,0,,,,,
RUN,STANDARD,50000,2,1,0,50000,50000,0,102493.587,2.049871738,487.835,0,0,0,,,,,
RUN,STANDARD,50000,3,1,0,50000,50000,0,103661.683,2.073233664,482.338,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,3,1,0,50000,50000,0,169607.268,3.392145362,294.799,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,4,1,0,50000,50000,0,171277.862,3.425557244,291.923,0,0,0,,,,,
RUN,STANDARD,50000,4,1,0,50000,50000,0,108936.507,2.178730142,458.983,0,0,0,,,,,
RUN,STANDARD,50000,5,1,0,50000,50000,0,109205.014,2.184100276,457.854,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,5,1,0,50000,50000,0,171001.494,3.420029886,292.395,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,6,1,0,50000,50000,0,171317.703,3.426354050,291.855,0,0,0,,,,,
RUN,STANDARD,50000,6,1,0,50000,50000,0,109195.928,2.183918566,457.893,0,0,0,,,,,
RUN,STANDARD,50000,7,1,0,50000,50000,0,109190.981,2.183819610,457.913,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,7,1,0,50000,50000,0,171424.755,3.428495108,291.673,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,8,1,0,50000,50000,0,171989.194,3.439783880,290.716,0,0,0,,,,,
RUN,STANDARD,50000,8,1,0,50000,50000,0,108836.862,2.176737246,459.403,0,0,0,,,,,
RUN,STANDARD,50000,9,1,0,50000,50000,0,109001.401,2.180028022,458.710,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,9,1,0,50000,50000,0,168208.231,3.364164610,297.251,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,10,1,0,50000,50000,0,173918.912,3.478378246,287.490,0,0,0,,,,,
RUN,STANDARD,50000,10,1,0,50000,50000,0,107953.061,2.159061212,463.164,0,0,0,,,,,
RUN,STANDARD,50000,11,1,0,50000,50000,0,105813.023,2.116260468,472.532,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,11,1,0,50000,50000,0,172975.355,3.459507094,289.059,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,12,1,0,50000,50000,0,175568.545,3.511370902,284.789,0,0,0,,,,,
RUN,STANDARD,50000,12,1,0,50000,50000,0,107808.102,2.156162038,463.787,0,0,0,,,,,
RUN,STANDARD,50000,13,1,0,50000,50000,0,108673.323,2.173466460,460.095,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,13,1,0,50000,50000,0,173219.666,3.464393312,288.651,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,14,1,0,50000,50000,0,172305.623,3.446112458,290.182,0,0,0,,,,,
RUN,STANDARD,50000,14,1,0,50000,50000,0,108557.683,2.171153650,460.585,0,0,0,,,,,
RUN,STANDARD,50000,15,1,0,50000,50000,0,108499.379,2.169987580,460.832,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,15,1,0,50000,50000,0,175064.882,3.501297640,285.608,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,16,1,0,50000,50000,0,167061.469,3.341229386,299.291,0,0,0,,,,,
RUN,STANDARD,50000,16,1,0,50000,50000,0,103920.651,2.078413018,481.136,0,0,0,,,,,
RUN,STANDARD,50000,17,1,0,50000,50000,0,103753.476,2.075069526,481.912,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,17,1,0,50000,50000,0,166074.449,3.321488974,301.070,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,18,1,0,50000,50000,0,166596.805,3.331936104,300.126,0,0,0,,,,,
RUN,STANDARD,50000,18,1,0,50000,50000,0,104710.305,2.094206094,477.508,0,0,0,,,,,
